zipcode,zipcodetype,city,state,lat,lgt
07407,STANDARD,ELMWOOD PARK,NJ,40.90,-74.11
07630,STANDARD,EMERSON,NJ,40.97,-74.02
07631,STANDARD,ENGLEWOOD,NJ,40.89,-73.97
07632,STANDARD,ENGLEWOOD CLIFFS,NJ,40.88,-73.94
07021,STANDARD,ESSEX FELLS,NJ,40.82,-74.28
07410,STANDARD,FAIR LAWN,NJ,40.93,-74.11
07022,STANDARD,FAIRVIEW,NJ,40.81,-74.00
07023,STANDARD,FANWOOD,NJ,40.64,-74.38
07931,STANDARD,FAR HILLS,NJ,40.69,-74.62
08821,PO BOX,FLAGTOWN,NJ,40.51,-74.67
07836,STANDARD,FLANDERS,NJ,40.84,-74.70
08822,STANDARD,FLEMINGTON,NJ,40.50,-74.86
07932,STANDARD,FLORHAM PARK,NJ,40.77,-74.39
07024,STANDARD,FORT LEE,NJ,40.85,-73.97
07416,STANDARD,FRANKLIN,NJ,41.11,-74.58
07417,STANDARD,FRANKLIN LAKES,NJ,41.00,-74.20
08823,STANDARD,FRANKLIN PARK,NJ,40.44,-74.54
08825,STANDARD,FRENCHTOWN,NJ,40.52,-75.05
07026,STANDARD,GARFIELD,NJ,40.87,-74.10
07027,STANDARD,GARWOOD,NJ,40.65,-74.32
07933,STANDARD,GILLETTE,NJ,40.70,-74.47
07934,STANDARD,GLADSTONE,NJ,40.72,-74.67
07837,PO BOX,GLASSER,NJ,40.98,-74.63
08826,STANDARD,GLEN GARDNER,NJ,40.69,-74.94
07028,STANDARD,GLEN RIDGE,NJ,40.80,-74.20
07418,STANDARD,GLENWOOD,NJ,41.24,-74.48
07838,STANDARD,GREAT MEADOWS,NJ,40.84,-74.94
07839,PO BOX,GREENDELL,NJ,40.97,-74.81
07935,STANDARD,GREEN VILLAGE,NJ,40.74,-74.45
07601,STANDARD,HACKENSACK,NJ,40.88,-74.04
07602,PO BOX,HACKENSACK,NJ,40.88,-74.04
07603,STANDARD,BOGOTA,NJ,40.87,-74.02
07604,STANDARD,HASBROUCK HEIGHTS,NJ,40.86,-74.07
07605,STANDARD,LEONIA,NJ,40.86,-73.99
07606,STANDARD,SOUTH HACKENSACK,NJ,40.86,-74.04
07607,STANDARD,MAYWOOD,NJ,40.90,-74.06
07608,STANDARD,TETERBORO,NJ,40.85,-74.06
07699,UNIQUE,TETERBORO,NJ,40.85,-74.06
07840,STANDARD,HACKETTSTOWN,NJ,40.85,-74.82
07419,STANDARD,HAMBURG,NJ,41.14,-74.57
08827,STANDARD,HAMPTON,NJ,40.70,-74.96
07640,STANDARD,HARRINGTON PARK,NJ,40.98,-73.98
07029,STANDARD,HARRISON,NJ,40.74,-74.15
07420,STANDARD,HASKELL,NJ,41.02,-74.30
07641,STANDARD,HAWORTH,NJ,40.96,-73.99
08828,STANDARD,HELMETTA,NJ,40.37,-74.42
07421,STANDARD,HEWITT,NJ,41.16,-74.35
07842,PO BOX,HIBERNIA,NJ,40.96,-74.48
08829,STANDARD,HIGH BRIDGE,NJ,40.66,-74.89
07422,STANDARD,HIGHLAND LAKES,NJ,41.17,-74.44
08844,STANDARD,HILLSBOROUGH,NJ,40.47,-74.62
07642,STANDARD,HILLSDALE,NJ,41.00,-74.04
07676,STANDARD,TOWNSHIP OF WASHINGTON,NJ,40.98,-74.06
07030,STANDARD,HOBOKEN,NJ,40.74,-74.02
07423,STANDARD,HO HO KUS,NJ,40.99,-74.09
07843,STANDARD,HOPATCONG,NJ,40.95,-74.65
07844,PO BOX,HOPE,NJ,40.91,-74.96
07845,PO BOX,IRONIA,NJ,40.85,-74.57
08830,STANDARD,ISELIN,NJ,40.57,-74.31
08831,STANDARD,MONROE TOWNSHIP,NJ,40.34,-74.44
07097,UNIQUE,JERSEY CITY,NJ,40.71,-74.06
07302,STANDARD,JERSEY CITY,NJ,40.71,-74.06
07303,PO BOX,JERSEY CITY,NJ,40.71,-74.06
07304,STANDARD,JERSEY CITY,NJ,40.71,-74.06
07305,STANDARD,JERSEY CITY,NJ,40.71,-74.06
07306,STANDARD,JERSEY CITY,NJ,40.71,-74.06
07307,STANDARD,JERSEY CITY,NJ,40.71,-74.06
07308,PO BOX,JERSEY CITY,NJ,40.71,-74.06
07310,STANDARD,JERSEY CITY,NJ,40.71,-74.06
07311,STANDARD,JERSEY CITY,NJ,40.71,-74.06
07395,UNIQUE,JERSEY CITY,NJ,40.72,-74.08
07399,UNIQUE,JERSEY CITY,NJ,40.71,-74.06
07846,PO BOX,JOHNSONBURG,NJ,40.96,-74.88
07031,STANDARD,NORTH ARLINGTON,NJ,40.79,-74.12
07032,STANDARD,KEARNY,NJ,40.75,-74.11
07099,UNIQUE,KEARNY,NJ,40.75,-74.11
08832,STANDARD,KEASBEY,NJ,40.51,-74.31
08824,STANDARD,KENDALL PARK,NJ,40.41,-74.56
07033,STANDARD,KENILWORTH,NJ,40.67,-74.28
07847,STANDARD,KENVIL,NJ,40.88,-74.62
07848,STANDARD,LAFAYETTE,NJ,41.09,-74.68
07034,STANDARD,LAKE HIAWATHA,NJ,40.88,-74.38
07849,STANDARD,LAKE HOPATCONG,NJ,40.96,-74.61
07850,STANDARD,LANDING,NJ,40.90,-74.66
07851,STANDARD,LAYTON,NJ,41.21,-74.82
08833,STANDARD,LEBANON,NJ,40.64,-74.83
07852,STANDARD,LEDGEWOOD,NJ,40.88,-74.66
07938,PO BOX,LIBERTY CORNER,NJ,40.68,-74.56
07035,STANDARD,LINCOLN PARK,NJ,40.92,-74.30
07036,STANDARD,LINDEN,NJ,40.62,-74.23
07424,STANDARD,LITTLE FALLS,NJ,40.87,-74.21
07643,STANDARD,LITTLE FERRY,NJ,40.84,-74.03
08834,PO BOX,LITTLE YORK,NJ,40.60,-75.05
07039,STANDARD,LIVINGSTON,NJ,40.78,-74.32
07644,STANDARD,LODI,NJ,40.87,-74.08
07853,STANDARD,LONG VALLEY,NJ,40.78,-74.76
07428,PO BOX,MC AFEE,NJ,41.20,-74.55
07940,STANDARD,MADISON,NJ,40.75,-74.41
07430,STANDARD,MAHWAH,NJ,41.08,-74.18
07495,STANDARD,MAHWAH,NJ,41.08,-74.18
08835,STANDARD,MANVILLE,NJ,40.54,-74.58
07040,STANDARD,MAPLEWOOD,NJ,40.73,-74.27
08836,STANDARD,MARTINSVILLE,NJ,40.60,-74.56
07945,STANDARD,MENDHAM,NJ,40.76,-74.59
08840,STANDARD,METUCHEN,NJ,40.54,-74.36
08846,STANDARD,MIDDLESEX,NJ,40.57,-74.50
07855,PO BOX,MIDDLEVILLE,NJ,41.06,-74.89
07432,STANDARD,MIDLAND PARK,NJ,40.99,-74.14
08848,STANDARD,MILFORD,NJ,40.56,-75.09
07041,STANDARD,MILLBURN,NJ,40.74,-74.32
07946,STANDARD,MILLINGTON,NJ,40.66,-74.51
08850,STANDARD,MILLTOWN,NJ,40.45,-74.43
08852,STANDARD,MONMOUTH JUNCTION,NJ,40.38,-74.54
07042,STANDARD,MONTCLAIR,NJ,40.82,-74.21
07043,STANDARD,MONTCLAIR,NJ,40.82,-74.21
07044,STANDARD,VERONA,NJ,40.83,-74.24
07645,STANDARD,MONTVALE,NJ,41.05,-74.04
07045,STANDARD,MONTVILLE,NJ,40.90,-74.36
07950,STANDARD,MORRIS PLAINS,NJ,40.83,-74.48
07960,STANDARD,MORRISTOWN,NJ,40.79,-74.47
07961,PO BOX,CONVENT STATION,NJ,40.79,-74.47
07962,PO BOX,MORRISTOWN,NJ,40.79,-74.47
07963,PO BOX,MORRISTOWN,NJ,40.79,-74.47
07046,STANDARD,MOUNTAIN LAKES,NJ,40.89,-74.44
07856,STANDARD,MOUNT ARLINGTON,NJ,40.91,-74.64
07970,PO BOX,MOUNT FREEDOM,NJ,40.84,-74.48
08853,STANDARD,NESHANIC STATION,NJ,40.49,-74.73
07857,STANDARD,NETCONG,NJ,40.89,-74.70
07101,PO BOX,NEWARK,NJ,40.72,-74.17
07102,STANDARD,NEWARK,NJ,40.72,-74.17
07103,STANDARD,NEWARK,NJ,40.72,-74.17
07104,STANDARD,NEWARK,NJ,40.72,-74.17
07105,STANDARD,NEWARK,NJ,40.72,-74.17
07106,STANDARD,NEWARK,NJ,40.72,-74.17
07107,STANDARD,NEWARK,NJ,40.72,-74.17
07108,STANDARD,NEWARK,NJ,40.72,-74.17
07109,STANDARD,BELLEVILLE,NJ,40.79,-74.16
07110,STANDARD,NUTLEY,NJ,40.81,-74.15
07111,STANDARD,IRVINGTON,NJ,40.72,-74.23
07112,STANDARD,NEWARK,NJ,40.72,-74.17
07114,STANDARD,NEWARK,NJ,40.72,-74.17
07175,UNIQUE,NEWARK,NJ,40.72,-74.17
07184,UNIQUE,NEWARK,NJ,40.72,-74.17
07188,UNIQUE,NEWARK,NJ,40.72,-74.17
07189,UNIQUE,NEWARK,NJ,40.72,-74.17
07191,UNIQUE,NEWARK,NJ,40.72,-74.17
07192,UNIQUE,NEWARK,NJ,40.72,-74.17
07193,UNIQUE,NEWARK,NJ,40.72,-74.17
07195,UNIQUE,NEWARK,NJ,40.72,-74.17
07198,UNIQUE,NEWARK,NJ,40.72,-74.17
07199,UNIQUE,NEWARK,NJ,40.72,-74.17
08901,STANDARD,NEW BRUNSWICK,NJ,40.48,-74.44
08902,STANDARD,NORTH BRUNSWICK,NJ,40.45,-74.48
08903,PO BOX,NEW BRUNSWICK,NJ,40.48,-74.44
08904,STANDARD,HIGHLAND PARK,NJ,40.50,-74.42
08905,UNIQUE,NEW BRUNSWICK,NJ,40.48,-74.44
08906,PO BOX,NEW BRUNSWICK,NJ,40.48,-74.44
08933,UNIQUE,NEW BRUNSWICK,NJ,40.48,-74.44
08989,UNIQUE,NEW BRUNSWICK,NJ,40.48,-74.44
07435,STANDARD,NEWFOUNDLAND,NJ,41.07,-74.42
07646,STANDARD,NEW MILFORD,NJ,40.93,-74.01
07974,STANDARD,NEW PROVIDENCE,NJ,40.70,-74.40
07860,STANDARD,NEWTON,NJ,41.05,-74.75
07976,STANDARD,NEW VERNON,NJ,40.73,-74.48
07047,STANDARD,NORTH BERGEN,NJ,40.79,-74.02
07647,STANDARD,NORTHVALE,NJ,41.00,-73.95
07648,STANDARD,NORWOOD,NJ,40.99,-73.95
07436,STANDARD,OAKLAND,NJ,41.03,-74.24
07438,STANDARD,OAK RIDGE,NJ,41.04,-74.48
07439,STANDARD,OGDENSBURG,NJ,41.07,-74.59
08857,STANDARD,OLD BRIDGE,NJ,40.39,-74.33
08858,PO BOX,OLDWICK,NJ,40.66,-74.74
07649,STANDARD,ORADELL,NJ,40.95,-74.03
07050,STANDARD,ORANGE,NJ,40.76,-74.23
07051,PO BOX,ORANGE,NJ,40.76,-74.23
07052,STANDARD,WEST ORANGE,NJ,40.79,-74.26
07863,STANDARD,OXFORD,NJ,40.81,-74.99
07650,STANDARD,PALISADES PARK,NJ,40.84,-73.99
07652,STANDARD,PARAMUS,NJ,40.94,-74.07
07653,PO BOX,PARAMUS,NJ,40.94,-74.07
07656,STANDARD,PARK RIDGE,NJ,41.03,-74.04
08859,STANDARD,PARLIN,NJ,40.45,-74.30
07054,STANDARD,PARSIPPANY,NJ,40.85,-74.40
07055,STANDARD,PASSAIC,NJ,40.85,-74.12
07057,STANDARD,WALLINGTON,NJ,40.85,-74.10
07501,STANDARD,PATERSON,NJ,40.91,-74.16
07502,STANDARD,PATERSON,NJ,40.91,-74.16
07503,STANDARD,PATERSON,NJ,40.91,-74.16
07504,STANDARD,PATERSON,NJ,40.91,-74.16
07505,STANDARD,PATERSON,NJ,40.91,-74.16
07506,STANDARD,HAWTHORNE,NJ,40.95,-74.15
07507,PO BOX,HAWTHORNE,NJ,40.95,-74.15
07508,STANDARD,HALEDON,NJ,40.93,-74.18
07509,PO BOX,PATERSON,NJ,40.91,-74.16
07510,STANDARD,PATERSON,NJ,40.91,-74.16
07511,PO BOX,TOTOWA,NJ,40.90,-74.22
07512,STANDARD,TOTOWA,NJ,40.90,-74.22
07513,STANDARD,PATERSON,NJ,40.91,-74.16
07514,STANDARD,PATERSON,NJ,40.91,-74.16
07522,STANDARD,PATERSON,NJ,40.91,-74.16
07524,STANDARD,PATERSON,NJ,40.91,-74.16
07533,PO BOX,PATERSON,NJ,40.91,-74.16
07538,PO BOX,HALEDON,NJ,40.93,-74.18
07543,PO BOX,PATERSON,NJ,40.91,-74.16
07544,PO BOX,PATERSON,NJ,40.91,-74.16
07977,PO BOX,PEAPACK,NJ,40.70,-74.66
07440,STANDARD,PEQUANNOCK,NJ,40.94,-74.29
08861,STANDARD,PERTH AMBOY,NJ,40.52,-74.27
08862,PO BOX,PERTH AMBOY,NJ,40.52,-74.27
08863,STANDARD,FORDS,NJ,40.54,-74.31
08865,STANDARD,PHILLIPSBURG,NJ,40.68,-75.18
07058,STANDARD,PINE BROOK,NJ,40.86,-74.34
08854,STANDARD,PISCATAWAY,NJ,40.51,-74.45
08855,PO BOX,PISCATAWAY,NJ,40.51,-74.45
08867,STANDARD,PITTSTOWN,NJ,40.57,-74.96
07059,STANDARD,WARREN,NJ,40.63,-74.51
07060,STANDARD,PLAINFIELD,NJ,40.63,-74.40
07061,PO BOX,PLAINFIELD,NJ,40.63,-74.40
07062,STANDARD,PLAINFIELD,NJ,40.63,-74.40
07063,STANDARD,PLAINFIELD,NJ,40.63,-74.40
07069,STANDARD,WATCHUNG,NJ,40.64,-74.44
07978,PO BOX,PLUCKEMIN,NJ,40.66,-74.68
07442,STANDARD,POMPTON LAKES,NJ,41.00,-74.28
07444,STANDARD,POMPTON PLAINS,NJ,40.96,-74.30
07865,STANDARD,PORT MURRAY,NJ,40.79,-74.91
07064,STANDARD,PORT READING,NJ,40.56,-74.24
07979,PO BOX,POTTERSVILLE,NJ,40.66,-74.82
08868,PO BOX,QUAKERTOWN,NJ,40.55,-74.94
07065,STANDARD,RAHWAY,NJ,40.60,-74.28
07066,STANDARD,CLARK,NJ,40.62,-74.31
07067,STANDARD,COLONIA,NJ,40.59,-74.31
07446,STANDARD,RAMSEY,NJ,41.05,-74.14
08869,STANDARD,RARITAN,NJ,40.57,-74.64
08870,PO BOX,READINGTON,NJ,40.57,-74.73
07657,STANDARD,RIDGEFIELD,NJ,40.83,-74.01
07660,STANDARD,RIDGEFIELD PARK,NJ,40.85,-74.02
07450,STANDARD,RIDGEWOOD,NJ,40.98,-74.11
07451,PO BOX,RIDGEWOOD,NJ,40.98,-74.11
07452,STANDARD,GLEN ROCK,NJ,40.95,-74.12
07456,STANDARD,RINGWOOD,NJ,41.11,-74.27
07457,STANDARD,RIVERDALE,NJ,40.99,-74.30
07661,STANDARD,RIVER EDGE,NJ,40.92,-74.04
07662,STANDARD,ROCHELLE PARK,NJ,40.90,-74.07
07663,STANDARD,SADDLE BROOK,NJ,40.90,-74.09
07866,STANDARD,ROCKAWAY,NJ,40.89,-74.51
07068,STANDARD,ROSELAND,NJ,40.82,-74.30
07070,STANDARD,RUTHERFORD,NJ,40.81,-74.10
07071,STANDARD,LYNDHURST,NJ,40.79,-74.11
07072,STANDARD,CARLSTADT,NJ,40.82,-74.06
07073,STANDARD,EAST RUTHERFORD,NJ,40.81,-74.08
07074,STANDARD,MOONACHIE,NJ,40.84,-74.05
07075,STANDARD,WOOD RIDGE,NJ,40.85,-74.08
07458,STANDARD,SADDLE RIVER,NJ,41.02,-74.09
08871,PO BOX,SAYREVILLE,NJ,40.46,-74.32
08872,STANDARD,SAYREVILLE,NJ,40.46,-74.32
07870,PO BOX,SCHOOLEYS MOUNTAIN,NJ,40.78,-74.79
07076,STANDARD,SCOTCH PLAINS,NJ,40.63,-74.37
07094,STANDARD,SECAUCUS,NJ,40.78,-74.06
07096,PO BOX,SECAUCUS,NJ,40.78,-74.06
07077,STANDARD,SEWAREN,NJ,40.55,-74.26
07078,STANDARD,SHORT HILLS,NJ,40.74,-74.33
08873,STANDARD,SOMERSET,NJ,40.49,-74.48
08875,PO BOX,SOMERSET,NJ,40.49,-74.48
08890,PO BOX,ZAREPHATH,NJ,40.53,-74.56
08876,STANDARD,SOMERVILLE,NJ,40.57,-74.61
08879,STANDARD,SOUTH AMBOY,NJ,40.47,-74.29
08880,STANDARD,SOUTH BOUND BROOK,NJ,40.55,-74.52
07079,STANDARD,SOUTH ORANGE,NJ,40.74,-74.26
07080,STANDARD,SOUTH PLAINFIELD,NJ,40.57,-74.41
08882,STANDARD,SOUTH RIVER,NJ,40.44,-74.37
07871,STANDARD,SPARTA,NJ,41.04,-74.62
08884,STANDARD,SPOTSWOOD,NJ,40.39,-74.39
07081,STANDARD,SPRINGFIELD,NJ,40.69,-74.32
07874,STANDARD,STANHOPE,NJ,40.91,-74.70
08885,PO BOX,STANTON,NJ,40.58,-74.81
08886,STANDARD,STEWARTSVILLE,NJ,40.69,-75.10
07875,PO BOX,STILLWATER,NJ,41.05,-74.86
07980,STANDARD,STIRLING,NJ,40.68,-74.49
07460,STANDARD,STOCKHOLM,NJ,41.10,-74.53
07876,STANDARD,SUCCASUNNA,NJ,40.85,-74.65
07901,STANDARD,SUMMIT,NJ,40.71,-74.36
07902,PO BOX,SUMMIT,NJ,40.71,-74.36
07461,STANDARD,SUSSEX,NJ,41.20,-74.60
07877,PO BOX,SWARTSWOOD,NJ,41.09,-74.84
07878,PO BOX,MOUNT TABOR,NJ,40.87,-74.47
07666,STANDARD,TEANECK,NJ,40.88,-74.01
07670,STANDARD,TENAFLY,NJ,40.91,-73.95
08887,STANDARD,THREE BRIDGES,NJ,40.52,-74.80
07082,STANDARD,TOWACO,NJ,40.93,-74.34
07879,PO BOX,TRANQUILITY,NJ,40.95,-74.80
07083,STANDARD,UNION,NJ,40.69,-74.26
07086,STANDARD,WEEHAWKEN,NJ,40.76,-74.01
07087,STANDARD,UNION CITY,NJ,40.76,-74.03
07088,STANDARD,VAUXHALL,NJ,40.71,-74.28
07462,STANDARD,VERNON,NJ,41.18,-74.51
07880,PO BOX,VIENNA,NJ,40.87,-74.89
07463,STANDARD,WALDWICK,NJ,41.01,-74.12
07881,STANDARD,WALLPACK CENTER,NJ,41.12,-74.91
07465,STANDARD,WANAQUE,NJ,41.04,-74.29
07882,STANDARD,WASHINGTON,NJ,40.75,-74.98
07470,STANDARD,WAYNE,NJ,40.94,-74.24
07474,PO BOX,WAYNE,NJ,40.94,-74.24
07090,STANDARD,WESTFIELD,NJ,40.65,-74.34
07091,PO BOX,WESTFIELD,NJ,40.65,-74.34
07092,STANDARD,MOUNTAINSIDE,NJ,40.68,-74.36
07480,STANDARD,WEST MILFORD,NJ,41.10,-74.39
07093,STANDARD,WEST NEW YORK,NJ,40.78,-74.00
10035,STANDARD,NEW YORK,NY,40.71,-73.99
10036,STANDARD,NEW YORK,NY,40.71,-73.99
10037,STANDARD,NEW YORK,NY,40.71,-73.99
10038,STANDARD,NEW YORK,NY,40.71,-73.99
10039,STANDARD,NEW YORK,NY,40.71,-73.99
10040,STANDARD,NEW YORK,NY,40.71,-73.99
10041,STANDARD,NEW YORK,NY,40.71,-73.99
10043,UNIQUE,NEW YORK,NY,40.71,-73.99
10044,STANDARD,NEW YORK,NY,40.71,-73.99
10045,STANDARD,NEW YORK,NY,40.71,-73.99
10055,STANDARD,NEW YORK,NY,40.71,-73.99
10060,STANDARD,NEW YORK,NY,40.71,-73.99
10065,STANDARD,NEW YORK,NY,40.76,-73.96
10069,STANDARD,NEW YORK,NY,40.71,-73.99
10075,STANDARD,NEW YORK,NY,40.77,-73.95
10080,UNIQUE,NEW YORK,NY,40.71,-73.99
10081,UNIQUE,NEW YORK,NY,40.71,-73.99
10087,UNIQUE,NEW YORK,NY,40.71,-73.99
10090,STANDARD,NEW YORK,NY,40.71,-73.99
10095,STANDARD,NEW YORK,NY,40.71,-73.99
10101,PO BOX,NEW YORK,NY,40.71,-73.99
10102,UNIQUE,NEW YORK,NY,40.71,-73.99
10103,STANDARD,NEW YORK,NY,40.71,-73.99
10104,STANDARD,NEW YORK,NY,40.71,-73.99
10105,STANDARD,NEW YORK,NY,40.71,-73.99
10106,STANDARD,NEW YORK,NY,40.71,-73.99
10107,STANDARD,NEW YORK,NY,40.71,-73.99
10108,PO BOX,NEW YORK,NY,40.71,-73.99
10109,UNIQUE,NEW YORK,NY,40.71,-73.99
10110,STANDARD,NEW YORK,NY,40.71,-73.99
10111,STANDARD,NEW YORK,NY,40.71,-73.99
10112,STANDARD,NEW YORK,NY,40.71,-73.99
10113,PO BOX,NEW YORK,NY,40.71,-73.99
10114,UNIQUE,NEW YORK,NY,40.71,-73.99
10115,STANDARD,NEW YORK,NY,40.71,-73.99
10116,PO BOX,NEW YORK,NY,40.71,-73.99
10117,UNIQUE,NEW YORK,NY,40.71,-73.99
10118,STANDARD,NEW YORK,NY,40.71,-73.99
10119,STANDARD,NEW YORK,NY,40.71,-73.99
10120,STANDARD,NEW YORK,NY,40.71,-73.99
10121,STANDARD,NEW YORK,NY,40.71,-73.99
10122,STANDARD,NEW YORK,NY,40.71,-73.99
10123,STANDARD,NEW YORK,NY,40.71,-73.99
10124,UNIQUE,NEW YORK,NY,40.71,-73.99
10125,UNIQUE,NEW YORK,NY,40.71,-73.99
10126,UNIQUE,NEW YORK,NY,40.71,-73.99
10128,STANDARD,NEW YORK,NY,40.71,-73.99
10129,PO BOX,NEW YORK,NY,40.71,-73.99
10130,UNIQUE,NEW YORK,NY,40.71,-73.99
10131,UNIQUE,NEW YORK,NY,40.71,-73.99
10132,UNIQUE,NEW YORK,NY,40.71,-73.99
10133,UNIQUE,NEW YORK,NY,40.71,-73.99
10138,UNIQUE,NEW YORK,NY,40.71,-73.99
10150,PO BOX,NEW YORK,NY,40.71,-73.99
10151,STANDARD,NEW YORK,NY,40.71,-73.99
10152,STANDARD,NEW YORK,NY,40.71,-73.99
10153,STANDARD,NEW YORK,NY,40.71,-73.99
10154,STANDARD,NEW YORK,NY,40.71,-73.99
10155,STANDARD,NEW YORK,NY,40.71,-73.99
10156,PO BOX,NEW YORK,NY,40.71,-73.99
10157,UNIQUE,NEW YORK,NY,40.71,-73.99
10158,STANDARD,NEW YORK,NY,40.71,-73.99
10159,PO BOX,NEW YORK,NY,40.71,-73.99
10160,UNIQUE,NEW YORK,NY,40.71,-73.99
10161,STANDARD,NEW YORK,NY,40.71,-73.99
10162,STANDARD,NEW YORK,NY,40.71,-73.99
10163,PO BOX,NEW YORK,NY,40.71,-73.99
10164,UNIQUE,NEW YORK,NY,40.71,-73.99
10165,STANDARD,NEW YORK,NY,40.71,-73.99
10166,STANDARD,NEW YORK,NY,40.71,-73.99
10167,STANDARD,NEW YORK,NY,40.71,-73.99
10168,STANDARD,NEW YORK,NY,40.71,-73.99
10169,STANDARD,NEW YORK,NY,40.71,-73.99
10170,STANDARD,NEW YORK,NY,40.71,-73.99
10171,STANDARD,NEW YORK,NY,40.71,-73.99
10172,STANDARD,NEW YORK,NY,40.71,-73.99
10173,STANDARD,NEW YORK,NY,40.71,-73.99
10174,STANDARD,NEW YORK,NY,40.71,-73.99
10175,STANDARD,NEW YORK,NY,40.71,-73.99
10176,STANDARD,NEW YORK,NY,40.71,-73.99
10177,STANDARD,NEW YORK,NY,40.71,-73.99
10178,STANDARD,NEW YORK,NY,40.71,-73.99
10179,UNIQUE,NEW YORK,NY,40.71,-73.99
10185,PO BOX,NEW YORK,NY,40.71,-73.99
10199,STANDARD,NEW YORK,NY,40.71,-73.99
10203,UNIQUE,NEW YORK,NY,40.71,-73.99
10211,UNIQUE,NEW YORK,NY,40.71,-73.99
10212,UNIQUE,NEW YORK,NY,40.71,-73.99
10213,UNIQUE,NEW YORK,NY,40.71,-73.99
10242,PO BOX,NEW YORK,NY,40.71,-73.99
10249,PO BOX,NEW YORK,NY,40.71,-73.99
10256,UNIQUE,NEW YORK,NY,40.71,-73.99
10257,UNIQUE,NEW YORK,NY,40.71,-73.99
10258,UNIQUE,NEW YORK,NY,40.71,-73.99
10259,UNIQUE,NEW YORK,NY,40.71,-73.99
10260,UNIQUE,NEW YORK,NY,40.71,-73.99
10261,UNIQUE,NEW YORK,NY,40.71,-73.99
10265,UNIQUE,NEW YORK,NY,40.71,-73.99
10268,PO BOX,NEW YORK,NY,40.71,-73.99
10269,UNIQUE,NEW YORK,NY,40.71,-73.99
10270,STANDARD,NEW YORK,NY,40.71,-73.99
10271,STANDARD,NEW YORK,NY,40.71,-73.99
10272,PO BOX,NEW YORK,NY,40.71,-73.99
10273,UNIQUE,NEW YORK,NY,40.71,-73.99
10274,PO BOX,NEW YORK,NY,40.71,-73.99
10275,UNIQUE,NEW YORK,NY,40.71,-73.99
10276,PO BOX,NEW YORK,NY,40.71,-73.99
10277,UNIQUE,NEW YORK,NY,40.71,-73.99
10278,STANDARD,NEW YORK,NY,40.71,-73.99
10279,STANDARD,NEW YORK,NY,40.71,-73.99
10280,STANDARD,NEW YORK,NY,40.71,-73.99
10281,STANDARD,NEW YORK,NY,40.71,-73.99
10282,STANDARD,NEW YORK,NY,40.71,-73.99
10285,UNIQUE,NEW YORK,NY,40.71,-73.99
10286,UNIQUE,NEW YORK,NY,40.71,-73.99
10292,UNIQUE,NEW YORK,NY,40.71,-73.99
12404,STANDARD,ACCORD,NY,41.80,-74.23
12405,STANDARD,ACRA,NY,42.33,-74.09
10501,STANDARD,AMAWALK,NY,41.29,-73.76
12501,STANDARD,AMENIA,NY,41.84,-73.55
12502,STANDARD,ANCRAM,NY,42.05,-73.63
12503,STANDARD,ANCRAMDALE,NY,42.03,-73.57
10502,STANDARD,ARDSLEY,NY,41.01,-73.84
10503,PO BOX,ARDSLEY ON HUDSON,NY,41.02,-73.87
12406,STANDARD,ARKVILLE,NY,42.14,-74.62
10504,STANDARD,ARMONK,NY,41.13,-73.71
12407,STANDARD,ASHLAND,NY,42.30,-74.33
10505,STANDARD,BALDWIN PLACE,NY,41.32,-73.74
12506,PO BOX,BANGALL,NY,41.87,-73.69
12719,STANDARD,BARRYVILLE,NY,41.47,-74.91
12508,STANDARD,BEACON,NY,41.50,-73.96
10911,STANDARD,BEAR MOUNTAIN,NY,41.30,-73.99
12409,STANDARD,BEARSVILLE,NY,42.01,-74.17
10506,STANDARD,BEDFORD,NY,41.19,-73.64
10507,STANDARD,BEDFORD HILLS,NY,41.22,-73.69
10912,PO BOX,BELLVALE,NY,41.25,-74.34
12720,STANDARD,BETHEL,NY,41.68,-74.87
12410,STANDARD,BIG INDIAN,NY,42.07,-74.44
12510,PO BOX,BILLINGS,NY,41.67,-73.80
10913,STANDARD,BLAUVELT,NY,41.06,-73.95
12721,STANDARD,BLOOMINGBURG,NY,41.55,-74.44
10914,PO BOX,BLOOMING GROVE,NY,41.35,-74.19
12411,STANDARD,BLOOMINGTON,NY,41.85,-74.06
12412,STANDARD,BOICEVILLE,NY,41.99,-74.26
10509,STANDARD,BREWSTER,NY,41.39,-73.61
10510,STANDARD,BRIARCLIFF MANOR,NY,41.13,-73.84
10511,STANDARD,BUCHANAN,NY,41.26,-73.94
10915,PO BOX,BULLVILLE,NY,41.58,-74.29
12722,PO BOX,BURLINGHAM,NY,41.59,-74.38
12413,STANDARD,CAIRO,NY,42.30,-74.00
12470,STANDARD,PURLING,NY,42.26,-74.00
12723,STANDARD,CALLICOON,NY,41.76,-75.05
12724,PO BOX,CALLICOON CENTER,NY,41.83,-74.94
10916,STANDARD,CAMPBELL HALL,NY,41.44,-74.25
10512,STANDARD,CARMEL,NY,41.41,-73.68
12511,PO BOX,CASTLE POINT,NY,41.53,-73.89
12414,STANDARD,CATSKILL,NY,42.21,-73.86
10917,STANDARD,CENTRAL VALLEY,NY,41.32,-74.12
10514,STANDARD,CHAPPAQUA,NY,41.17,-73.77
12512,PO BOX,CHELSEA,NY,41.59,-73.89
10918,STANDARD,CHESTER,NY,41.35,-74.27
